entry,DEtall01,lep_flavour,max_eta,minDeltaR_LJ_0,minDeltaR_LJ_1,Meff,DRlj00,min_DRl0b,min_DRlj_new,DPhij0MET,lead_BjetPt,lead_jet_sumBEff,sublead_jet_sumBEff,scale_nom,pileupEventWeight_090,MV2c10_70_EventWeight,JVT_EventWeight,SherpaNJetWeight,EventNumber,RunYear,MET_RefFinal_et,lep_Pt_0,lep_Eta_0,lep_Phi_0,lep_Pt_1,lep_Eta_1,lep_Phi_1,total_charge,Mll01,Ptll01,DRll01,nJets_OR_T,nJets_OR_T_MV2c10_70,HT_lep,HT_jets,lead_jetPt,sublead_jetPt,lepSFTrigTight,lepSFObjTight,weightS
62,-0.97555256,0,1.6742954,0.79662603,1.0630672,1127070.0,0.79662603,2.4867969,1.1952487,2.661047,108895.02,0.0,4.0,4.4518373e-08,1.0375779867172241,0.9846904277801514,0.9743653535842896,1.0,36650,2016,89387.46,63383.973,-1.6742954,-1.6000906,31043.318,-0.69874287,1.1625303,2,98067.8,36402.54,2.9298084,5,2,94427.29,448699.7,141131.3,108895.02,0.985483,0.93147933,0.00146759243203925
63,0.20854962,3,1.2325673,1.7538528,1.3363818,842813.9,3.4074306,3.4074306,1.5379813,2.611152,145677.7,4.0,0.0,4.4518373e-08,0.9113680124282837,0.9904615879058838,1.628682255744934,1.0,36013,2016,57477.734,39845.363,-1.0240177,-0.9364458,22324.938,-1.2325673,2.5028038,2,59319.676,19626.475,2.851572,4,1,62170.3,281996.38,145677.7,48194.23,0.9544668,0.92530245,0.0020852260293618505
64,-1.240644,0,1.9404918,1.7599133,0.8906491,1300379.0,3.0503597,2.1929803,0.25533652,1.7227318,84251.34,0.0,4.0,4.4518373e-08,0.8238075971603394,1.0390444993972778,0.939726710319519,1.0,36387,2016,82883.08,85993.89,-1.9404918,-1.3456774,67271.04,-0.6998478,0.7322878,2,165214.2,79377.836,2.4201522,7,1,153264.94,442853.38,93561.9,84251.34,0.97569555,0.9229621,0.0011633235648803105
65,0.4228049,0,0.9241333,0.61444974,0.6257774,1145976.5,0.61444974,2.3840322,0.70650476,2.6764567,103368.49,2.0,4.0,4.4518373e-08,1.0419081449508667,0.9423284530639648,0.9754972457885742,1.0,38560,2016,249408.48,27643.244,-0.5013284,2.8951945,27437.92,-0.9241333,-0.21684892,2,56310.3,839.27026,3.1406333,4,1,55081.164,484049.2,194079.08,103368.49,0.99393827,0.8969425,0.0013712688347716755
66,1.5373287,3,1.573961,1.2044787,1.3756584,1086376.1,3.1636488,1.8126419,0.6599922,2.0904863,234906.11,4.0,4.0,4.4518373e-08,1.2814756631851196,1.0214223861694336,0.9332799315452576,1.0,38221,2015,46292.426,105062.234,-0.036632307,0.99695224,31879.791,-1.573961,-0.6157372,-2,128772.19,108507.35,2.2280366,5,2,136942.03,437369.12,234906.11,102884.72,0.9927982,0.9891566,0.0019266131043148733
67,0.27297384,3,0.1401186,1.4456134,0.5230364,551201.9,1.4456133,1.6220793,1.3295416,2.1481318,66988.164,0.0,4.0,4.4518373e-08,0.8238075971603394,0.959300696849823,0.948186457157135,1.0,38663,2016,97951.52,27504.568,0.1401186,0.38352853,21278.307,-0.13285524,2.0011294,-2,35625.73,33977.977,1.6404717,4,2,48782.875,201014.33,71515.586,66988.164,0.9833858,0.90474147,0.0010706894848172333
68,2.1632736,3,1.9270468,0.9513637,0.5095755,1248107.2,0.9513637,0.9513637,0.70779276,2.6073678,138921.67,4.0,0.0,4.4518373e-08,0.8959327340126038,1.0283591747283936,0.9810959100723267,1.0,39539,2016,5636.6006,136569.8,0.23622687,0.06212796,65016.996,-1.9270468,-3.1266367,-2,309848.78,71690.71,3.7756047,5,1,201586.8,381120.16,138921.67,76080.04,0.98738325,0.96432555,0.001382235144707501
69,1.5746987,3,1.7833573,1.4104154,1.2258365,611583.1,1.4104154,1.4104154,0.60119665,3.0401394,64275.99,4.0,1.0,4.4719236e-08,0.8238075971603394,1.0232667922973633,0.9656720757484436,1.0,40703,2016,65796.64,57308.61,-0.20865858,-1.7692088,40159.098,-1.7833573,0.3480681,-2,118250.15,50049.633,2.638662,4,1,97467.7,196263.56,64275.99,56373.61,0.9926136,0.9516041,0.0012404429446627836
70,0.74857616,3,1.0597719,1.174473,0.85820997,833989.1,2.780072,1.174473,0.87828857,2.0817592,95432.74,3.0,0.0,4.4518373e-08,1.0419081449508667,0.9808434844017029,0.9842789769172668,1.0,39636,2016,64894.297,53954.8,1.0597719,-3.1394172,41110.13,0.31119576,0.9861145,2,90525.28,46310.297,2.2838204,4,2,95064.93,300439.0,95432.74,95414.29,0.9862732,0.94587696,0.0015070235946240905
71,0.24179316,3,1.582075,0.6720568,0.60006636,817931.4,2.4653788,1.4615318,1.5531063,1.5351634,116136.23,4.0,4.0,4.4518373e-08,1.0828425884246826,0.9883867502212524,0.9799574613571167,1.0,39823,2016,20634.291,66427.1,1.582075,1.4582881,25509.875,1.3402818,-0.56401503,2,70480.1,59871.344,2.0367067,4,2,91936.98,303778.97,116136.23,98701.53,0.99926096,0.944667,0.0015900029586822483
72,0.59120566,1,0.3707685,0.8394863,0.77902544,880318.4,2.9190464,1.4172672,1.0042645,1.3288031,90623.15,4.0,0.0,4.4719236e-08,1.1897032260894775,0.9819782972335815,0.9409173727035522,1.0,40540,2015,17128.244,78614.266,0.3707685,2.9887774,34528.16,-0.22043715,-0.06475843,-2,108689.17,44324.02,3.110242,6,2,113142.42,302871.72,90623.15,54143.676,0.9720717,0.9799795,0.001689286140941274
73,0.3930248,0,0.4260579,0.9853782,0.6084667,770616.25,0.98537827,2.0667663,0.9849186,2.998764,31587.695,0.0,0.0,4.4518373e-08,1.1897032260894775,0.9721437096595764,1.3715568780899048,1.0,39340,2016,77875.47,45653.824,-0.033033103,-0.73170537,44157.195,-0.4260579,0.016844947,-2,37326.25,83595.45,0.8454561,4,1,89811.016,264709.8,105501.21,74412.1,0.99611795,0.974653,0.00247334405054841
74,0.12035692,3,2.042917,0.5546472,0.5904319,649048.06,2.7835295,0.5546472,1.6196082,2.8977425,68994.12,1.0,4.0,4.4518373e-08,0.8579690456390381,1.0578113794326782,1.3963624238967896,1.0,39012,2016,51725.027,31247.914,-1.9225601,2.529082,26513.24,-2.042917,-2.1892343,2,40733.35,41099.945,1.5694906,4,2,57761.156,268599.4,95624.68,68994.12,0.9971455,0.95171046,0.0019314442703906574
75,0.10606301,3,1.7140132,0.93417686,0.85626394,1050072.1,3.0189457,3.018946,2.159236,0.6785629,56088.6,4.0,0.0,4.4518373e-08,0.6855254173278809,1.0102871656417847,0.9559457898139954,1.0,39731,2016,91114.21,122708.16,-1.6079502,-2.4160726,117197.23,-1.7140132,0.40693703,2,237147.4,38440.523,2.8250015,5,1,239905.38,232388.36,56088.6,55451.098,0.99187624,0.9661036,0.0010188814749423718
76,-0.04077524,2,0.99499816,1.022865,1.2639624,955737.9,1.2406521,3.2467878,1.1634583,2.196048,83396.086,1.0,3.0,4.4518373e-08,1.109161138534546,0.991356611251831,0.9536283016204834,1.0,39633,2016,120516.68,117643.48,0.9542229,-1.9734429,60337.95,0.99499816,0.40959525,2,156566.22,84712.61,2.383387,4,1,177981.42,271747.9,116575.38,83396.086,0.86571157,0.95311695,0.0013895171387726978
77,0.88912123,3,0.7052019,1.6363415,1.4183187,885528.25,2.5954552,2.5954552,0.6411855,2.9353588,164358.19,4.0,0.0,4.4719236e-08,1.1305097341537476,1.042678713798523,0.939726710319519,1.0,40968,2015,51604.207,124163.42,0.1839193,-2.0289357,29014.963,-0.7052019,-1.1594037,-2,74814.44,144592.88,1.2436328,4,1,153178.39,280277.66,164358.19,53567.56,0.7443415,0.9533969,0.0012681430896087631
78,1.0218816,1,1.3062794,1.301966,0.4616678,1174470.0,2.0834606,1.301966,1.3907276,1.6000478,151397.52,4.0,0.0,4.4518373e-08,1.0828425884246826,0.9864379167556763,0.9601614475250244,1.0,39006,2016,71375.25,122993.11,1.3062794,0.57146245,52124.91,0.28439778,-2.7526078,-2,180911.77,72354.57,3.1305916,6,2,175118.02,426478.44,151397.52,76978.15,0.9557693,0.9428012,0.001484203156681111
79,1.3646858,1,2.013213,1.3668661,2.3012967,1299602.2,2.8113847,1.3668661,0.86526364,0.6904625,85254.34,0.0,0.0,4.4518373e-08,1.2814756631851196,0.9876723885536194,0.9899280071258545,1.0,39916,2015,79649.16,81624.734,-0.6485271,0.07868072,65829.06,-2.013213,2.9337318,2,180872.16,26223.496,3.1644406,5,2,147453.8,460110.22,144270.17,113868.89,0.99515516,0.98419374,0.001970784290910153
80,0.2396596,0,0.7919163,1.542744,1.2068483,749014.5,3.1168342,3.1168344,0.44309962,1.2828984,89229.09,4.0,1.0,4.4719236e-08,1.2814756631851196,1.026982307434082,0.9219619631767273,1.0,43965,2015,57112.215,63345.938,-0.5522567,1.9472293,54959.008,-0.7919163,3.0219762,2,62046.547,101721.22,1.1011438,5,1,118304.945,247598.33,89229.09,53167.2,0.98208135,1.002959,0.0019280259814477819
81,-1.0819292,3,0.5514796,1.5278416,1.2130219,1435578.5,2.4845157,2.351198,0.76823884,2.9440491,181899.08,0.0,4.0,4.4719236e-08,0.9113680124282837,1.0225200653076172,1.4769725799560547,1.0,43349,2016,108034.48,84189.05,-0.5514796,-1.8440126,42888.65,0.5304497,-1.0840327,2,81501.05,119003.12,1.3221726,4,1,127077.695,564957.1,240103.78,181899.08,0.9752591,0.9464028,0.00204941537269569
82,1.7831048,3,1.6654798,0.6795572,0.8423824,1665869.2,2.768422,1.5639147,0.6114679,2.167744,94584.33,0.0,0.0,4.4719236e-08,1.0375779867172241,0.9919795393943787,0.9536283016204834,1.0,43542,2016,105766.77,32764.133,0.11762501,-0.035987873,29007.11,-1.6654798,1.4804525,-2,75563.08,44924.035,2.340738,5,1,61771.242,720162.56,343924.88,215465.94,0.9893545,0.9300627,0.0014570104279209265
83,-1.4666257,1,1.6962374,1.2556255,1.298841,1257031.9,4.666347,1.2556255,1.6116962,1.7642974,84629.34,0.0,4.0,4.4719236e-08,1.0375779867172241,0.9779908657073975,0.9842789769172668,1.0,43522,2016,137979.88,122856.48,-1.6962374,-2.2573311,119754.98,-0.22961178,0.5004141,-2,307329.97,46377.605,3.1234837,5,2,242611.45,368203.2,119321.68,84629.34,0.8985738,0.9137521,0.0013229754854237519
84,2.4422088,2,1.3358543,0.5761099,0.5453466,492278.06,2.8234055,2.6082768,0.89762974,1.6154394,26190.87,0.0,0.0,4.4719236e-08,1.0419081449508667,0.9626274108886719,0.9238799810409546,1.0,43571,2016,61178.46,46733.168,1.3358543,-1.3896731,22148.521,-1.1063545,0.7924988,2,114803.96,38552.516,3.2750967,5,1,68881.69,192881.36,60811.316,45838.633,0.9879992,0.89561695,0.0013227507406631527
85,1.2498575,1,0.83828676,1.5709776,1.2676469,1372464.5,2.3558238,1.6529517,1.6439047,2.1663322,75181.35,1.0,4.0,4.4896307e-08,1.0419081449508667,0.9533618092536926,0.945120096206665,1.0,152322,2016,67296.086,96090.74,0.4115708,-0.14958297,55587.074,-0.83828676,1.9057581,-2,158579.22,85716.055,2.4055293,7,1,151677.81,507466.03,165347.58,75181.35,0.9777443,0.9684928,0.0014398193617161006
86,0.4948368,0,0.3059187,0.4563091,1.0305327,1716385.6,0.4563091,0.4563091,1.0704992,0.63135153,174323.66,4.0,0.0,4.4896307e-08,1.0419081449508667,1.0108952522277832,0.9799574613571167,1.0,152397,2016,37795.355,167433.73,0.18891813,-1.9659225,29857.72,-0.3059187,-0.65601003,2,93106.14,177494.98,1.4002621,5,2,197291.45,588183.2,174323.66,141743.3,0.9941014,0.95730644,0.0015908770934648592
87,0.3660367,3,0.22932172,0.9269812,0.8426749,798152.5,2.358684,1.7394415,1.0396043,0.78516996,73365.04,4.0,4.0,4.4896307e-08,1.109161138534546,0.9746003150939941,0.9094069600105286,1.0,152606,2016,62043.926,50342.62,0.22932172,0.8297005,35924.85,-0.13671498,2.7435992,2,71267.18,51069.992,1.948587,7,2,86267.47,316723.22,73365.04,62039.2,0.9386767,0.93986434,0.0014046652098251252
88,-0.19781053,3,2.0866237,1.1604736,1.2946045,799098.3,1.1604735,1.1604736,0.39779684,2.9415555,87541.19,4.0,0.0,4.4896307e-08,0.6855254173278809,0.9785139560699463,0.9810959100723267,1.0,152320,2016,27359.184,66757.086,1.8888131,2.2892582,42887.652,2.0866237,-1.1049223,-2,106690.97,27412.506,2.895769,4,2,109644.734,263383.9,87541.19,73588.49,0.9948413,0.96987,0.0010284460283578824
89,-0.13869256,1,0.40065452,1.3273964,1.238205,1083645.0,1.3273964,1.3273964,0.7917803,2.8470001,89245.01,4.0,3.0,4.4896307e-08,0.848914384841919,0.981123149394989,0.9822356104850769,1.0,150223,2016,84219.96,108910.57,0.26196197,-0.87923545,38384.816,0.40065452,-2.0114274,2,69934.83,129944.74,1.1406552,5,2,147295.39,329483.78,89245.01,69290.92,0.99090326,0.95882064,0.001258878645394363
90,0.068151,3,0.24530652,1.6234196,0.67393935,912697.9,2.4049604,1.8657736,1.4635806,3.0089962,44450.418,0.0,0.0,4.4896307e-08,1.0457957983016968,0.9831080436706543,0.9590473175048828,1.0,152703,2016,38556.348,68381.04,-0.17715552,3.0859966,47897.246,-0.24530652,-2.2480276,-2,52449.9,103850.43,0.95160466,5,1,116278.28,337211.25,142844.84,80074.2,0.97101104,0.95189244,0.001476088395367716
91,0.832688,3,1.9347978,0.7804053,1.225069,877155.75,0.7804053,0.7804053,1.9134213,1.983439,114269.65,4.0,0.0,4.4896307e-08,0.6613661050796509,0.9911683201789856,1.0,1.0,150438,2016,70238.21,46128.65,1.9347978,-2.1439624,23371.982,1.1021098,0.7120939,2,70830.62,24600.209,2.9749668,4,2,69500.63,334080.6,114269.65,77853.164,0.99877053,0.9418646,0.0009987474673893494
92,-0.99700224,1,0.86818916,1.1205242,0.343662,1885739.2,2.7286582,2.7286582,0.59018433,2.3697271,265745.66,4.0,1.0,4.4896307e-08,1.1897032260894775,0.9864249229431152,0.9590473175048828,1.0,150468,2015,94235.55,245582.31,-0.12881306,3.13434,47530.453,0.86818916,-2.9451652,2,114363.07,292288.4,1.0175947,6,1,293112.75,670459.25,265745.66,164459.84,0.99182504,0.9998478,0.0018076894924125711
93,-0.4770191,3,0.85688215,0.8841613,0.6630251,1293057.5,2.7238698,2.299948,1.4143769,2.0720701,60459.195,0.0,0.0,4.4896307e-08,0.9809321165084839,0.98777836561203,0.9590473175048828,1.0,150923,2016,79731.266,76282.51,-0.85688215,-0.27431747,38673.902,-0.37986305,-2.279661,2,95228.57,69503.05,2.0612981,7,1,114956.41,473091.7,162143.34,79635.9,0.9895496,0.9474118,0.0014109998879063585
94,-1.8990982,1,1.0805535,0.5412473,0.28183874,1106909.8,2.693145,1.6001092,0.7443179,2.8581312,26364.012,0.0,1.0,4.4896307e-08,0.9459123611450195,0.9627864360809326,0.9186596870422363,1.0,154214,2016,105218.984,135254.12,-1.0805535,-0.39967126,135043.22,0.8185446,2.8769011,-2,401174.78,18229.703,3.5561628,5,1,270297.34,279261.1,115897.25,61320.42,0.93340945,0.9770559,0.0012357746350598932
95,-0.8961452,1,0.6129927,1.3504975,1.72436,1090181.5,3.2310705,3.2310705,0.4125925,2.7633972,190653.02,4.0,2.0,4.4896307e-08,1.1979961395263672,1.010258674621582,0.9559457898139954,1.0,154447,2016,54525.57,142873.12,-0.6129927,-1.4296479,21687.271,0.2831525,-1.4986082,-2,51712.953,164515.64,0.8987946,5,1,164560.39,368814.88,190653.02,51380.504,0.93661106,0.93827754,0.0016467361442404507
96,0.8869904,0,1.3813478,0.68169826,1.0110818,701257.94,1.2300311,1.2300311,1.1000493,0.3334251,121002.305,4.0,1.0,4.4896307e-08,1.0419081449508667,0.9911800026893616,0.8950596451759338,1.0,153749,2016,7640.0737,29147.229,1.3813478,2.359533,24237.357,0.49435738,0.30681697,2,51584.582,27967.057,2.2361565,6,1,53384.586,326420.12,121002.305,73715.86,0.9906487,0.8494996,0.0012598792528822943
97,-0.11702663,0,1.0955672,1.1391642,0.72548497,1155897.2,3.2184598,1.1391642,0.43317643,3.0115075,82896.99,1.0,4.0,4.4896307e-08,1.1897032260894775,0.9297831058502197,0.8660898804664612,1.0,154762,2015,141852.84,90795.55,-1.0955672,-2.8254063,80320.75,-0.9785406,0.3603804,2,171046.23,11133.853,3.0996087,7,1,171116.3,420267.0,185912.84,82896.99,0.99232674,0.95750695,0.0014743209220015592
98,2.064846,3,1.6536267,1.2904049,1.2300441,794105.4,1.5444704,1.2904049,0.8845601,2.6438274,50884.61,2.0,4.0,4.4896307e-08,0.6613661050796509,0.9857445955276489,0.9656720757484436,1.0,153563,2016,230876.06,68167.68,0.41121948,-0.08992096,28598.285,-1.6536267,-1.4298146,-2,121346.06,79730.77,2.4614842,4,1,96765.97,270079.78,135952.28,50884.61,0.99332535,0.9604699,0.0009727997175756582
99,0.30971223,1,0.8106904,0.8729452,0.7350404,1314089.2,2.299128,1.5893404,0.27103677,3.0529833,252110.31,4.0,0.0,4.4896307e-08,0.8665204048156738,0.9745256900787354,0.8961500525474548,1.0,153153,2016,221964.9,70809.69,-0.5009782,-2.125458,67744.05,-0.8106904,1.8584411,-2,128237.15,56711.645,2.3200514,7,3,138553.73,510311.25,252110.31,70813.17,0.9780931,0.96453047,0.0011562749202971214
100,-0.025728464,3,1.2272965,0.6295071,0.8214252,1287521.8,2.2291002,0.6295071,0.62440956,2.99199,86274.74,1.0,0.0,4.4896307e-08,0.9113680124282837,0.9646986126899719,0.9842789769172668,1.0,154978,2016,214579.5,38024.492,-1.2272965,0.05432827,35848.215,-1.201568,-0.6751008,-2,26355.648,69018.14,0.72988266,5,1,73872.7,556771.2,170300.19,169839.19,0.9987268,0.9408958,0.0013170553128830206
101,2.0646257,2,1.1916499,1.5578554,1.5764123,1183153.6,3.0712364,3.0712366,0.52564657,2.9792325,179537.77,3.0,0.0,4.4896307e-08,1.1897032260894775,1.0063660144805908,0.9743653535842896,1.0,154602,2015,124878.85,134786.34,0.8729757,3.0890157,26095.885,-1.1916499,2.2733262,2,152807.05,153849.69,2.2199163,4,1,160882.23,397729.06,179537.77,90381.96,0.8730207,0.90634847,0.001495024564906819
102,-0.532358,3,0.87249625,0.4299167,0.5059681,1240750.5,2.3350713,0.4299167,0.5371311,2.981763,92454.43,0.0,4.0,4.4896307e-08,1.1305097341537476,1.033060073852539,0.909355640411377,1.0,154933,2016,71624.95,58179.277,0.34013826,1.8169016,22734.404,0.87249625,-2.4508617,-2,64552.27,52572.49,2.0845459,8,2,80913.68,575554.7,234132.69,92454.43,0.97212136,0.9247582,0.0015463025301496209
103,0.37931895,0,0.6680738,0.7174472,0.80920357,1238524.0,3.0227594,0.7191056,1.4840734,1.5200012,150091.53,0.0,4.0,4.4853564e-08,0.848914384841919,0.9505055546760559,0.9734721183776855,1.0,156853,2016,57605.945,60303.89,-0.28875482,-0.7671489,46453.152,-0.6680738,1.7122946,-2,102123.234,37092.152,2.5082908,4,1,106757.05,456781.62,190363.19,150091.53,0.98852885,0.9645329,0.001211844660088043
104,0.7987539,1,0.68771565,0.9749641,1.2951318,1040364.1,3.118674,3.0659838,1.159666,1.8210039,87197.87,4.0,0.0,4.4853564e-08,0.8285447955131531,0.9812823534011841,1.0,1.0,155290,2016,54076.14,77570.336,0.68771565,-0.22121042,69100.53,-0.111038275,-2.4810283,2,145401.72,63057.61,2.3968282,4,2,146670.88,326077.1,87197.87,82429.27,0.8922104,0.9510507,0.0011162961578649014
105,0.26804465,1,0.21138653,1.9753202,1.2042661,975109.9,3.0628946,3.0628948,1.9598753,2.4426923,174533.89,3.0,0.0,4.4853564e-08,1.1892039775848389,1.0034184455871582,0.9332799315452576,1.0,156267,2016,109075.266,136092.83,0.05665812,0.61567235,21384.133,-0.21138653,-0.7315117,-2,68848.95,142370.1,1.3735912,5,1,157476.97,351744.88,174533.89,80742.336,0.9683072,0.9343904,0.001630385805953944
106,-0.32079268,3,0.2001283,1.1592673,1.240847,839024.6,2.6044812,2.6044815,0.86305517,2.957352,136328.1,4.0,0.0,4.4853564e-08,0.8835444450378418,1.0015146732330322,0.9450667500495911,1.0,155155,2016,75929.06,74037.164,-0.2001283,0.42046902,20570.03,0.12066436,0.9167258,2,22925.12,92645.01,0.5909135,5,1,94607.195,302730.88,136328.1,58422.562,0.90567195,0.9220695,0.0011300073227543614
107,-1.65063,0,1.6124481,0.53789365,0.6721829,1802786.0,2.838914,2.838914,1.011251,2.5026152,308071.94,3.0,0.0,4.4853564e-08,1.1305097341537476,1.0168238878250122,0.9842789769172668,1.0,155144,2016,47210.547,175056.5,-0.03818192,-2.0180633,88337.13,1.6124481,1.3882267,-2,336734.66,92722.26,3.3167915,5,1,263393.62,631702.4,308071.94,106927.69,0.9937187,0.953354,0.0017344204685580034
108,-1.2313946,3,1.0769472,1.2787629,0.5804656,1103162.5,3.0320764,1.5754105,0.8244067,2.0788355,48357.97,0.0,0.0,4.4853564e-08,0.8665204048156738,0.9710026383399963,0.9799574613571167,1.0,155253,2016,59384.938,141283.12,-0.1544474,2.7384639,34650.11,1.0769472,-0.797203,2,165049.66,110095.66,3.0108454,5,2,175933.23,332671.2,97243.625,75344.08,0.9376053,0.9451822,0.0011823349104760016
109,-0.3409561,3,1.3967485,0.5081805,0.8210483,1056721.5,0.5081805,1.5114467,1.1752001,2.8587847,79067.625,0.0,4.0,4.4853564e-08,1.1305097341537476,0.986591100692749,0.9910780191421509,1.0,155284,2015,99786.33,61333.84,-1.3967485,-2.4734564,33902.176,-1.0557925,-2.4361942,2,15716.8125,95220.86,0.3429862,4,1,95236.016,339349.72,145318.62,79067.625,0.95820117,0.97417974,0.0016696045580853957
110,-1.0564506,2,1.3683025,1.0654753,1.8798608,446447.53,2.896676,1.0654753,1.2322766,0.54178405,33795.793,0.0,0.0,4.4853564e-08,0.8579690456390381,0.9407822489738464,0.8951101303100586,1.0,155896,2016,18834.771,51843.227,0.31185183,-1.6367258,32021.207,1.3683025,-0.08713203,2,72673.664,61509.906,1.8754543,5,2,83864.44,163022.4,42733.023,35685.797,0.931642,0.8807008,0.0009592087959581308
111,0.13604975,1,1.3177061,1.3478147,1.2854738,435735.28,2.2050712,2.2050712,1.1809871,2.0271342,65303.008,4.0,0.0,4.4853564e-08,0.6855254173278809,0.950826108455658,0.9186078310012817,1.0,156406,2016,39736.29,51271.188,1.3177061,1.987351,29002.334,1.1816564,2.8972971,-2,34295.492,72768.516,0.9200607,5,2,80273.52,196153.45,65303.008,39897.727,1.0052273,0.91999483,0.0008959895879775816
112,-0.3504905,0,1.2541276,1.3913226,0.7151693,719653.25,1.3913226,1.3913226,0.9276531,3.0577357,104780.64,4.0,0.0,4.490627e-08,1.1892039775848389,0.9764479398727417,0.9332799315452576,1.0,220530,2016,89873.22,76807.29,-1.2541276,1.3546917,20610.008,-0.9036371,2.568375,-2,47494.395,86202.51,1.2632779,4,2,97417.3,268589.88,104780.64,100823.58,0.96023524,0.86691517,0.0014614370429783287
113,0.25529206,1,1.3773311,0.5726931,1.3465475,1063878.2,2.9727154,0.5726931,0.25200418,1.0563304,64373.008,0.0,0.0,4.490627e-08,0.9459123611450195,0.9901466965675354,1.1720740795135498,1.0,220906,2016,101085.87,105653.0,-1.1220391,2.8388875,31719.12,-1.3773311,-2.1573966,2,71026.41,118515.79,1.311979,5,1,137372.12,343994.1,101954.56,79392.97,0.9741396,0.9671185,0.001675385990811905
114,-0.5406508,2,1.2276816,1.659311,1.5897716,890643.0,2.7132413,1.659311,1.0656185,0.74739116,54728.176,0.0,4.0,4.476201e-08,1.1305097341537476,0.9609767198562622,0.9667938351631165,1.0,231085,2016,33018.3,83511.55,-1.2276816,2.445147,52731.71,-0.68703085,2.881064,-2,46287.54,133186.28,0.6944975,6,2,136243.25,316491.56,91531.08,54728.176,0.9191439,0.9600477,0.001496609497791886
115,-1.9795378,1,1.88768,0.7879952,1.4242932,1534881.2,0.7879952,2.785948,0.69290584,2.7143636,173594.05,0.0,3.0,4.476201e-08,0.9113680124282837,1.0087614059448242,0.9052678346633911,1.0,231932,2016,81284.1,44557.92,-0.09185776,-1.8261083,26573.645,1.88768,0.35996613,2,100510.46,36396.63,2.949151,7,2,71131.56,642106.94,209653.52,173594.05,1.0020591,0.9520438,0.0012820964467869724
